,5,10,15,20,25,30
900.0,0.24512898595447144,0.3084328606696916,0.3265497415063035,0.3268789215157939,0.31655884161029757,0.2980500173157476
1000.0,0.24955383563765227,0.3196072427544707,0.3454470451699671,0.35478833883151206,0.3551706985374068,0.34954975262683097
1110.0,0.2524751545053255,0.3274242034763265,0.3585997059203239,0.3738033720677734,0.380716393481744,0.38244908058218197
1200.0,0.2538393954325782,0.33157792515655904,0.3657231908380027,0.38406786539347376,0.39433842538004804,0.39969304265033967
1300.0,0.254594578609736,0.33459035142998056,0.3711285473433266,0.3919477863861209,0.4047952547967284,0.41285466609314403
1400.0,0.2547627559438407,0.3363966275642184,0.3746918648194086,0.39730279332808677,0.4119807799002497,0.42192216594280163
